"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.673931958E0,7.077644511E-1,-2.129722586E-1,-4.261813295E-1
2.683971958E0,7.518659788E-1,-3.377522792E-1,5.191660917E-1
2.694011958E0,3.536244730E-1,-9.202789459E-1,4.741624117E-1
2.704051958E0,-5.115094186E-1,-7.236597414E-1,-2.024165726E-1
2.714092958E0,-1.030065098E0,-2.387342868E-1,-1.335809864E0
2.724132958E0,-5.933552715E-1,-4.975494470E-1,-2.858990246E-1
2.734172958E0,1.288543056E-1,-4.446970129E-1,2.238384318E-1
2.744213958E0,6.996226419E-1,-6.348376121E-1,1.326086529E0
2.754253958E0,9.436768351E-2,-8.335914887E-2,8.152047729E-1
2.764293958E0,-1.489132483E0,-3.102555283E-1,-1.508289278E-2
2.774333958E0,-9.285322177E-1,-1.513198454E0,-8.277324325E-1
2.784374958E0,-9.943698194E-1,-4.482859974E-1,-8.463727713E-2
2.794414958E0,-1.261651675E0,-5.600879766E-1,6.721175587E-1
2.804454958E0,-5.434019235E-1,-8.579976207E-1,1.463462768E0
2.814494958E0,-1.231444520E0,-2.305699292E-1,4.576451969E-1
2.824535958E0,-2.291454379E-2,1.974813033E-2,-5.096918482E-1
2.834606958E0,-2.234010747E0,-7.384684729E-1,4.717475116E-2
2.844646958E0,-1.048157187E0,-9.345111419E-1,-2.843384027E-1
2.854686958E0,-9.486440814E-1,-4.442172123E-1,4.569599032E-2
2.864726958E0,-3.001084347E-1,-5.336497179E-1,3.172845393E-1
2.874767958E0,-3.415841058E-1,-6.050442211E-1,6.184629232E-1
2.884807958E0,-5.402884273E-1,-8.338070317E-1,-2.403205633E-4
2.894847958E0,-8.779644004E-1,-3.145544378E-2,-5.370100397E-1
2.904888958E0,-1.811969246E0,-1.409185733E-1,-2.431740046E-2
2.914928958E0,-9.813304554E-1,-8.456518096E-1,7.963153428E-1
2.924968958E0,-1.021914225E0,-3.774405478E-1,7.705291218E-1
2.935008958E0,-2.051637041E-1,-6.275772706E-1,1.270437993E0
2.945049958E0,4.343882621E-1,-1.101530279E0,1.710207083E0
2.955089958E0,-2.114496729E0,-1.036899360E-1,1.247093570E0
2.965129958E0,-2.504218915E0,-1.532219739E-1,7.985741222E-1
2.975170958E0,-2.632752994E0,-4.217920440E-1,3.802923810E-1
2.985210958E0,-8.290000357E-1,-6.709697503E-1,5.803425854E-1
2.995250958E0,-5.686473867E-2,-2.222492134E-1,4.861983204E-1
3.005290958E0,-3.424983180E-1,-1.539373076E-1,7.492224526E-1
3.015331958E0,-1.442686588E0,-6.241683438E-1,3.303729469E-1
3.025371958E0,-1.346546668E0,-6.266004932E-1,-3.833902359E-1
3.035411958E0,-1.461361279E0,-1.713911367E-1,-6.321898466E-1
3.045452958E0,-2.222495058E-1,-5.302794194E-2,2.046858770E-1
3.055492958E0,2.110015825E-1,-1.102893776E-1,1.126768396E0
3.065532958E0,-1.076441338E-2,-2.313594312E-1,1.071068405E0
3.075572958E0,-4.229389022E-1,-5.863840748E-1,1.276032025E-1
3.085613958E0,-7.768707926E-1,-6.586881854E-1,-6.793587506E-1
3.095653958E0,-1.018372055E0,-4.423813694E-1,-7.616629887E-1
3.105693958E0,-5.822719473E-1,-2.169322489E-1,-5.305354178E-2
3.115733958E0,-1.233056817E-1,-2.060721056E-1,4.406169355E-1
3.125774958E0,3.603435816E-1,-1.593170932E-1,2.264462900E-1
3.135814958E0,3.250236947E-1,2.766195299E-2,-1.052989984E-1
3.145854958E0,-4.016066150E-1,-2.962873524E-1,-1.997063881E-1
3.155895958E0,-1.058059520E0,-6.473676105E-1,-3.890579420E-1
3.165935958E0,-1.017713439E0,-7.749043009E-1,-7.732638645E-1
3.175975958E0,3.025824465E-3,-4.823801617E-1,-7.884777349E-1
3.186015958E0,5.210990350E-1,-9.045801586E-2,-3.921376705E-2
3.196056958E0,4.274137764E-1,-1.525700641E-1,2.941441834E-1
3.206096958E0,-2.878161439E-1,-2.524402699E-1,-2.563711703E-1
3.216136958E0,-9.968374906E-1,-3.700091752E-1,-7.420251149E-1
3.226177958E0,-1.056323774E0,-1.715573072E-1,-1.220905060E0
3.236247958E0,-5.078230780E-1,-7.489968963E-1,-8.125016052E-1
3.246288958E0,8.482756745E-2,-6.717806860E-1,1.091926593E-1
3.256328958E0,-9.535507724E-2,-2.170506915E-1,2.769001597E-1
3.266368958E0,-2.290618044E-1,-2.196192272E-1,-9.377472103E-2
3.276409958E0,-5.192123578E-1,-3.433236890E-1,-6.136886716E-1
3.286449958E0,-5.971380180E-1,-3.784014646E-1,-9.900856376E-1
3.296489958E0,-6.559994164E-1,-4.085154292E-1,-5.639154178E-1
3.306529958E0,1.654006277E-1,-4.317062905E-1,-2.191928190E-1
3.316570958E0,5.976556794E-1,-3.923099441E-1,-3.350495499E-1
3.326610958E0,9.753572322E-1,-2.905426823E-1,-3.378720009E-1
3.336650958E0,-2.628026141E-1,-3.837940227E-1,-5.814664203E-1
3.346691958E0,-1.011986969E0,-5.578223633E-1,-3.378094357E-1
3.356731958E0,-1.043441992E0,-2.401188161E-1,-5.727640092E-1
3.366771958E0,-2.160822282E-1,-2.119025653E-1,-4.167632192E-1
3.376811958E0,2.439280761E-1,-4.706069391E-1,2.305007493E-1
3.386852958E0,1.618479874E-1,-4.198773367E-1,3.320125061E-1
3.396892958E0,2.974818472E-2,-3.019595901E-1,1.113491124E-1
3.406932958E0,-8.440884103E-1,-5.351808114E-1,4.669720906E-1
3.416973958E0,-1.142383678E0,-4.291666985E-1,1.692575973E-1
3.427013958E0,-7.680075831E-1,-2.668779773E-1,1.830207735E-1
3.437053958E0,-1.633154923E-1,-1.674411781E-1,3.277609956E-1
3.447093958E0,4.077672049E-1,-3.093058674E-1,4.638157636E-1
3.457151333E0,3.721673825E-1,-3.385215170E-1,3.146076840E-1
3.467191333E0,3.250231831E-1,-4.967674916E-1,9.487399757E-2
3.477231333E0,-5.705404593E-1,-4.001363692E-1,-6.648108780E-2
3.487271333E0,-7.202348810E-1,-2.891362625E-1,-3.251572305E-1
3.497312333E0,-4.301555358E-1,-1.601152564E-1,-7.172820371E-1
3.507352333E0,3.417825457E-1,-1.378976642E-1,-5.020635706E-1
3.517392333E0,7.748148385E-1,9.860051033E-2,1.717403251E-1
3.527433333E0,6.943799552E-1,-6.640255239E-2,6.969635475E-1
3.537473333E0,7.913606132E-2,-2.505213234E-1,4.759966832E-1
3.547513333E0,-4.750580589E-1,-4.667283348E-1,-1.586870009E-1
3.557553333E0,-5.852910475E-1,-2.130112340E-1,-6.006891418E-1
3.567594333E0,-3.074521539E-1,-2.377916425E-1,-1.225728428E-1
3.577634333E0,3.171303190E-1,-1.198568112E-1,5.744234490E-1
3.587674333E0,7.197067313E-1,8.081084093E-2,9.347318012E-1
3.597715333E0,2.888086905E-1,-1.814334372E-1,6.313724059E-1
3.607755333E0,4.071780796E-2,-1.011657387E-1,4.309772158E-1
3.617795333E0,-4.658805982E-1,-2.737534075E-1,-3.140527833E-1
3.627866333E0,-6.466267683E-1,-5.138170223E-1,-2.307907712E-1
3.637906333E0,-4.767047080E-1,-3.242609620E-1,-8.629788637E-2
3.647947333E0,4.753624613E-2,-8.758387182E-2,4.339803457E-3
3.657987333E0,3.969069885E-1,-5.467637710E-2,4.646343738E-1
3.668027333E0,6.830050743E-1,1.036375943E-1,3.976106644E-1
3.678067333E0,-2.604033554E-1,-5.398604842E-1,-4.291201401E-1
3.688108333E0,-6.854049177E-1,-1.496539663E-1,-8.014649856E-1
3.698148333E0,-6.387520306E-1,-2.135926117E-1,-1.459027655E0
3.708188333E0,7.324920338E-1,-4.012894036E-1,-1.664561963E-1
3.718229333E0,5.775311711E-1,-7.904210388E-2,3.257676798E-1
3.728269333E0,2.886492990E-1,-4.343232849E-1,1.025619167E-1
3.738309333E0,-7.447582131E-2,-8.721297562E-2,2.644146001E-1
3.748349333E0,-8.260807402E-1,1.398213342E-1,-5.945717847E-1
3.758390333E0,-8.369204548E-1,-1.446842716E-1,-7.724657196E-1
3.768430333E0,1.126148519E-1,-6.850632942E-1,-6.740605885E-1
3.778470333E0,2.198825712E-1,-1.590931996E-1,-3.347934419E-1
3.788511333E0,-9.831026916E-2,-5.444084394E-2,8.475398755E-1
3.798551333E0,-4.305225217E-1,-3.976704156E-1,1.157632924E0
3.808591333E0,-6.588879409E-1,-1.836250467E-1,4.598694777E-1
3.818631333E0,-7.823766770E-1,-1.467502664E-2,-3.376252484E-1
3.828672333E0,-7.490005508E-1,1.976693095E-1,-7.830035716E-1
3.838712333E0,-4.788050644E-1,1.238766440E-2,-5.277094585E-1
3.848752333E0,-4.049109131E-2,-3.252647462E-1,-2.701881409E-2
3.858792333E0,5.615671029E-1,-3.647933492E-1,-4.475154805E-1
3.868833333E0,9.646362710E-2,-2.824822772E-1,2.116732997E-1
3.878873333E0,-5.673907835E-1,3.255469840E-1,-1.302812272E-1
3.888913333E0,-5.332623399E-1,1.239617027E-1,-5.265768528E-1
3.898954333E0,-4.384519308E-1,-3.120437165E-1,-4.275595182E-1
3.908994333E0,3.887274282E-1,5.990146088E-1,-8.790943748E-1
3.919034333E0,3.008776177E-1,3.249572923E-1,-6.183939260E-1
